Index,Predicted Forces,True Forces
0,-0.005150142591446638 -0.0038047467824071646 -0.015560455620288849; 0.005610352847725153 -0.0006299195811152458 -0.01797635853290558; 0.004040309228003025 -0.002272964920848608 0.002927258610725403; -0.008184057660400867 -0.005131537094712257 -0.0036372244358062744; -0.003892213571816683 0.003288709092885256 -0.013222776353359222; 0.005402691662311554 0.00018804986029863358 -0.012466087937355042; 0.0032384491059929132 0.0023145978339016438 0.011080734431743622; -0.008487530052661896 0.005447773728519678 -0.0027316585183143616; -0.004780660383403301 0.008691385388374329 0.0005393326282501221; 0.004824696108698845 0.007575797848403454 0.004073731601238251; -0.0002165206242352724 -0.0004867430543527007 0.01176077127456665; 8.353067096322775e-05 0.0010429142275825143 0.010702438652515411; -0.004321403335779905 -0.009203092195093632 0.00038229674100875854; 0.005652068182826042 -0.008274730294942856 0.003766104578971863; -0.001060977578163147 0.00044624367728829384 0.012850966304540634; -0.0003483935724943876 -0.0013746984768658876 0.010343141853809357; 0.02881801873445511 0.004806347191333771 -0.10209178924560547; -0.05513790622353554 -0.007779926992952824 0.03583565354347229; 0.03712493181228638 0.00014028954319655895 -0.08213748037815094; -0.10614702105522156 0.0035192016512155533 -0.11917837709188461; -0.021951019763946533 0.05515960603952408 -0.08039338886737823; -0.0025087520480155945 0.026587102562189102 -0.055460214614868164; 0.0304584838449955 0.029623132199048996 -0.06654225289821625; -0.03307701274752617 0.024844717234373093 -0.04933535307645798; -0.011779529973864555 -0.0034354780800640583 -0.05500008538365364; 0.015651613473892212 -0.005576039664447308 -0.05254581570625305; -0.0018007284961640835 -0.0037591098807752132 -0.03211378678679466; 0.007262242026627064 -0.000794684630818665 -0.036334749311208725; -0.022281132638454437 -0.06857311725616455 -0.09915518760681152; -0.0044096847996115685 -0.006712043657898903 -0.01600969210267067; 0.03057498298585415 -0.027232596650719643 -0.06325874477624893; -0.03252099081873894 -0.024641836062073708 -0.04997960478067398; -0.1848171353340149 -0.19418400526046753 0.09103502333164215; 0.16052526235580444 -0.08146792650222778 -0.09655961394309998; 0.042218394577503204 -0.07430609315633774 0.02699863165616989; -0.045002542436122894 -0.016099993139505386 0.07057910412549973; -0.10179665684700012 0.11598250269889832 0.14892111718654633; 0.06833276152610779 0.0463331937789917 0.007865428924560547; 0.008396601304411888 0.09697020053863525 0.06792676448822021; -0.003711685538291931 0.008501656353473663 0.04075784236192703; -0.0008894167840480804 -0.027999212965369225 0.028296593576669693; 0.014685075730085373 0.010251963511109352 0.07591308653354645; 0.009182045236229897 0.012122655287384987 0.018198639154434204; -0.02064698562026024 0.0076645249500870705 0.027026444673538208; 0.006201369687914848 0.04279608279466629 0.05314452573657036; 0.03195304051041603 0.0076288580894470215 0.08994315564632416; 0.001500409096479416 0.004394732415676117 0.06408360600471497; -0.015816068276762962 -0.008436270989477634 0.0321391299366951; 0.609290599822998 0.5688644647598267 -0.5590342283248901; -0.5966081619262695 -0.23035264015197754 0.4853881597518921; 0.43028828501701355 0.08800610899925232 0.4387540817260742; 0.05167567729949951 -0.07818007469177246 -0.24316291511058807; -0.15564179420471191 -0.5085089206695557 0.03555405139923096; -0.16000574827194214 0.21602463722229004 0.017099976539611816,-0.011474 0.000945 0.035795; -0.000566 -0.004374 0.032602; 0.01698 0.007783 0.020239; -0.008079 0.015188 -0.003267; -0.009871 -0.006005 0.035195; -0.006021 0.001396 0.031827; 0.013047 -0.017988 0.024411; -0.001503 -0.022846 0.004521; 0.01594 0.020337 0.011972; -0.018489 0.023885 0.01756; 0.002745 0.018447 0.016624; 2.2e-05 0.002291 0.030327; 0.017559 -0.020183 0.010235; -0.011473 -0.024334 0.009018; -9.4e-05 -0.00963 0.020042; -0.00351 0.002813 0.021931; 0.107573 0.015802 -0.350204; -0.081015 0.003881 -0.025013; 0.043732 0.006733 -0.095318; -0.140314 0.000974 -0.190556; -0.012942 0.06969 -0.117971; -0.05096 -0.041492 0.001582; 0.030981 0.010299 -0.059502; 0.016081 -0.035722 -0.014464; -0.001905 0.001049 -0.059204; 0.013894 0.001671 -0.056711; 0.004418 0.013948 -0.039774; -0.005995 0.000704 -0.041318; 0.001563 -0.084832 -0.14547; -0.066308 0.037393 -0.013824; 0.035919 -0.035449 -0.078208; 0.013915 0.033401 -0.012362; -0.142761 -0.194788 0.184257; -0.038238 0.026749 -0.077199; 0.075081 -0.124276 -0.151915; -0.04387 -0.022696 -0.030379; -0.006639 0.025618 0.219389; 0.031667 0.016674 -0.130519; -0.029055 0.036396 0.056482; -0.015231 0.010513 -0.038424; 0.009947 -0.010937 -0.001257; -0.005863 0.007879 0.046042; -0.030784 -0.002977 0.022979; 0.028627 -0.016329 0.041603; -0.004829 -0.004774 -0.010417; 0.007015 -0.018246 0.051947; -0.032167 0.05249 0.069923; 0.024637 0.029772 0.051151; 0.655726 0.525076 -0.497963; -0.217859 -0.250987 1.305023; 0.326538 0.206656 0.256897; -0.272786 0.145539 -0.300645; -0.030611 -0.439785 0.10179; -0.192394 0.016657 -0.18948
1,-0.004436919931322336 -0.0024366655852645636 0.00859597697854042; 0.003171756397932768 -0.007198147475719452 -0.025630682706832886; 0.0021167045924812555 -0.0017179923597723246 0.015156157314777374; -0.0004167624283581972 -0.00027111649978905916 0.010720279067754745; -0.004394947551190853 0.002379119861871004 0.008626017719507217; 0.003217181656509638 0.007155752275139093 -0.026635311543941498; 0.0020278538577258587 0.0017206858610734344 0.016152575612068176; -0.0004542783135548234 0.00021976942662149668 0.010692700743675232; 3.225044929422438e-05 -0.00034190627047792077 0.011326108127832413; 0.001186247798614204 0.0011368258856236935 0.011977855116128922; -0.0012972457334399223 -0.001968041528016329 0.014495894312858582; -2.8443675546441227e-05 0.0005613537505269051 0.0108572319149971; 0.00010781455785036087 0.00038483759271912277 0.011381663382053375; 0.001142230350524187 -0.001109110307879746 0.012038163840770721; -0.0013304189778864384 0.0019457495072856545 0.014558672904968262; -2.5746772735146806e-05 -0.0005253456183709204 0.01091860607266426; 0.027451418340206146 0.0010795919224619865 6.236135959625244e-05; -0.055245090276002884 0.0016453834250569344 -0.013311880640685558; 0.02630738914012909 -0.0030625355429947376 -0.03381868079304695; -0.06311572343111038 -0.0006847220938652754 -0.08914248645305634; -0.004602971486747265 0.02114301733672619 -0.05003923922777176; -0.008643819950520992 0.024352286010980606 -0.05877405405044556; 0.03546605631709099 0.029709260910749435 -0.07089519500732422; -0.030042419210076332 0.023972544819116592 -0.06085297092795372; -0.018629703670740128 0.0004119484219700098 -0.05437183380126953; 0.02091272547841072 -0.000160863040946424 -0.05573650449514389; -0.0033538248389959335 -0.0004221266135573387 -0.0307883583009243; 0.010506605729460716 8.60381405800581e-05 -0.030583534389734268; -0.008358997292816639 -0.025071341544389725 -0.057921960949897766; -0.009734597988426685 -0.026290588080883026 -0.06356720626354218; 0.03561316803097725 -0.027967188507318497 -0.06819913536310196; -0.03108595311641693 -0.023341963067650795 -0.05993432551622391; 0.04784402996301651 0.0026284679770469666 0.12179552018642426; 0.0007645785808563232 -0.1452927589416504 -0.16650760173797607; 0.1403127908706665 -0.09570859372615814 -0.07063671201467514; -0.07156270742416382 0.008886907249689102 0.07836717367172241; 0.03057863563299179 0.0027305521070957184 0.10901077091693878; 0.004944413900375366 0.1296095848083496 -0.138846755027771; 0.12156286835670471 0.07533995807170868 -0.029763266444206238; -0.0718291848897934 0.0006710514426231384 0.07721889019012451; -0.020125046372413635 0.023044437170028687 0.012843642383813858; -0.003618858754634857 0.054460614919662476 0.032314483076334; 0.01383328065276146 -0.01640232652425766 0.04182425141334534; -0.004342739470303059 -0.00979959312826395 0.028376802802085876; -0.019124183803796768 -0.022796619683504105 0.012624535709619522; -0.004820600152015686 -0.0491810068488121 0.03383033350110054; 0.009167712181806564 -0.0015391260385513306 0.03047068417072296; -0.0015559121966362 0.009264703840017319 0.027225665748119354; 1.22024667263031 0.07000164687633514 0.5066022872924805; 1.5856132507324219 0.09588959813117981 1.3531129360198975; -0.8238100409507751 0.7146201133728027 -0.055424392223358154; 0.20253634452819824 0.023720785975456238 -0.12291598320007324; -1.5512993335723877 -0.047815874218940735 -1.112806797027588; -0.7293787002563477 -0.8176660537719727 -0.08607417345046997,-0.011486 0.012264 0.026808; -0.000455 0.00671 0.00829; 0.006275 0.028644 -0.000595; 0.00088 0.038612 0.000551; -0.012234 -0.011637 0.02607; 0.000924 -0.006877 0.010228; 0.005185 -0.027396 -0.000546; 0.000785 -0.037626 0.002406; 0.014129 0.011877 0.005721; 0.006751 0.017966 0.012279; -0.016619 0.012331 0.004949; -0.002008 0.018266 0.025774; 0.012995 -0.01317 0.00241; 0.006187 -0.018797 0.017502; -0.015821 -0.014505 0.008074; -0.001369 -0.019516 0.028376; -0.00084 0.006847 -0.054915; -0.057921 -0.00075 -0.192645; 0.042183 0.003991 -0.113003; -0.031814 0.003428 -0.098997; 0.037314 -0.002331 -0.042855; -0.049166 -0.006753 -0.047116; -0.00625 -0.01057 -0.032446; -0.014093 0.011308 -0.045901; -0.00952 0.004688 -0.040126; 0.016731 0.001203 -0.064553; -0.021891 0.00502 -0.024499; 0.016871 -0.002793 -0.03526; 0.03039 -0.012216 -0.053005; -0.05308 0.008095 -0.033909; 0.001077 0.000205 -0.039059; -0.011542 -0.013128 -0.040705; 0.070227 -0.001882 0.131346; -0.001837 0.405236 0.185583; -0.039059 0.053012 0.338247; 0.001293 0.009059 -0.031388; 0.065393 0.004131 0.124486; 0.042839 -0.426906 0.204168; -0.076748 -0.06954 0.379046; -0.00116 -0.00438 -0.030691; 0.029782 -0.013818 0.026488; -0.014951 -0.001579 0.006524; -0.016564 -0.014603 0.008275; -0.002815 -0.062866 0.040752; 0.02983 0.011716 0.024993; -0.008856 0.000497 0.007333; -0.022096 0.02157 0.014084; -0.00304 0.058892 0.041721; 1.98315 0.13509 0.686405; 2.229524 0.141983 1.007255; -1.139897 0.117434 -0.182854; 0.098367 -0.00322 0.469525; -1.984333 -0.08855 -2.479907; -1.121618 -0.264667 -0.19069
2,0.00300229131244123 0.0026988484896719456 0.019398387521505356; -0.0016839492600411177 -0.00026530632749199867 -0.000517629086971283; -0.0005184344481676817 -0.001046011340804398 0.013912692666053772; 0.0002588776405900717 -0.0007829077076166868 0.009286362677812576; 0.00221675424836576 -0.003579254960641265 0.01832488179206848; -0.001430771080777049 -0.000926413806155324 -0.010918349027633667; -0.00019251019693911076 0.00019991083536297083 0.012576267123222351; 0.0003421440487727523 0.0006033182144165039 0.00870511680841446; -7.383864431176335e-05 3.9681210182607174e-05 0.011423520743846893; 0.0009583615465089679 0.0007997889770194888 0.012722834944725037; -0.0011559056583791971 -0.0009520315797999501 0.012713853269815445; 0.0001526840205769986 0.0007829783717170358 0.010624252259731293; 0.0005859829834662378 0.0008238685550168157 0.012415975332260132; 0.0008666633511893451 0.000621916726231575 0.01410268247127533; -0.001571478322148323 0.0017888556467369199 0.01324552297592163; -6.775007932446897e-07 -0.0006200408097356558 0.010831024497747421; -0.005985736846923828 0.017463907599449158 -0.002458900213241577; -0.03273315727710724 0.025613481178879738 -0.07047215104103088; 0.04750007390975952 0.005629795603454113 -0.0730963870882988; -0.048208437860012054 -0.0007914330344647169 -0.07256937772035599; -0.021832086145877838 0.024144377559423447 -0.07043687254190445; -0.00022438960149884224 0.009145617485046387 -0.034521423280239105; 0.035766080021858215 0.02566836215555668 -0.062433578073978424; -0.027945302426815033 0.017316430807113647 -0.051891181617975235; -0.012032613158226013 0.004644670523703098 -0.04385750740766525; 0.016384854912757874 0.004280619323253632 -0.04293512925505638; -0.0065282126888632774 0.0009278958314098418 -0.027353502810001373; 0.01190632302314043 0.0004053052980452776 -0.029901135712862015; -0.03830420970916748 -0.04337529465556145 -0.09294693171977997; 0.012578756548464298 -0.05091032758355141 -0.09391377866268158; 0.03760544955730438 -0.029225802049040794 -0.06626104563474655; -0.025799639523029327 -0.01680832728743553 -0.05083736777305603; -0.030166253447532654 0.005750834941864014 0.07651329040527344; 0.054988518357276917 0.10054555535316467 0.25121769309043884; 0.09751179069280624 -0.0669909119606018 0.0923384428024292; 0.006956441327929497 -0.013176617212593555 -0.003048870712518692; 0.013518065214157104 -0.008205108344554901 0.06662874668836594; -0.06126086413860321 0.0841841921210289 -0.13379693031311035; 0.051024653017520905 0.062871053814888 0.10373801738023758; -0.02410384640097618 0.012067195028066635 0.0073137059807777405; -0.011715058237314224 0.01208988856524229 0.015162091702222824; 0.015459871850907803 -0.018209602683782578 0.10076291859149933; -0.015363422222435474 -0.03199378773570061 0.047886356711387634; -0.0006507278885692358 -0.01316620223224163 0.027254946529865265; -0.0038656601682305336 -0.010209854692220688 0.01064324751496315; 0.012021682225167751 -0.05046810209751129 0.07114657759666443; -0.020124385133385658 0.010955228470265865 0.041997265070676804; -0.001898352988064289 0.013469571247696877 0.026664074510335922; -0.5584840774536133 -0.08036449551582336 1.6497769355773926; 0.8232206106185913 0.388153076171875 -2.1216912269592285; -0.46528100967407227 0.11444902420043945 0.03968179225921631; 0.3401685953140259 0.11823320388793945 -0.47772371768951416; 0.32593631744384766 -0.29378318786621094 0.0024762749671936035; -0.49179625511169434 -0.33051759004592896 0.8220987319946289,-0.005469 0.01356 0.005585; 0.006297 0.017964 0.006797; -0.009118 0.002836 0.000739; 0.005535 0.012404 0.019968; -0.000758 -0.010736 -0.003905; 0.002487 -0.011995 0.006784; -0.006819 -0.000618 -0.000485; 0.006636 -0.011013 0.024186; -0.011292 0.006792 0.013137; 0.007814 0.007499 0.012634; -0.007406 0.009979 0.019818; 0.012664 0.020306 0.001964; -0.010677 -0.012293 0.029946; 0.014822 -0.013023 0.018411; -0.01297 -0.008785 0.010346; 0.007506 -0.021158 0.015991; 0.033391 0.000364 -0.064548; -0.063854 0.005986 -0.154176; 0.033243 0.005505 -0.076104; -0.049412 0.001753 -0.091606; 0.052324 -0.058895 -0.013694; -0.053477 -0.035631 -0.030918; 0.040458 0.017732 -0.06242; -0.052933 0.030144 -0.048509; -0.031539 -0.005515 -0.052729; 0.012583 0.000613 -0.06795; 0.003742 -0.01407 -0.016451; 0.022534 0.011073 -0.039058; 0.078931 0.072277 0.028735; -0.051823 0.029589 -0.041917; 0.012405 -0.006915 -0.032607; -0.048701 -0.043067 -0.059659; -0.01515 -0.008517 0.100936; 0.096758 0.028024 0.041737; 0.037465 -0.032828 0.14948; -0.020021 -0.023039 -0.003051; 0.002583 0.014111 0.081756; -0.027689 -0.035885 -0.016749; 0.057789 0.114317 0.057739; -0.020086 0.025605 0.003028; 0.017469 -0.010824 0.013238; 0.000346 0.009441 0.026946; 0.007855 -0.005859 0.031523; -0.020447 -0.028406 0.04258; 0.016252 0.00994 0.020134; -0.011119 -0.046251 0.006859; 0.023294 -0.020977 0.004831; -0.021005 0.028905 0.044642; -1.458726 -0.615989 3.357383; 0.820861 0.037027 -3.524717; -0.049715 1.343108 -0.013639; 0.407516 -0.039552 -0.288056; 1.170916 0.617393 0.201603; -0.952267 -1.372408 0.303494
3,0.00035755615681409836 0.002159914467483759 0.01695694401860237; -0.010998960584402084 -0.01087335217744112 -0.019622869789600372; 0.007638039533048868 -0.016949661076068878 -0.02658163756132126; 0.003967887721955776 -0.003502270672470331 0.005932912230491638; 0.0002584779867902398 -0.0025456594303250313 0.01628277078270912; -0.012009644880890846 0.009853551164269447 -0.021115120500326157; 0.007512143347412348 0.01496602687984705 -0.033057454973459244; 0.005247622728347778 0.0026612819638103247 0.0036996789276599884; -4.109529982088134e-05 -7.218343671411276e-05 0.011325765401124954; 0.0015180711634457111 0.0007522851228713989 0.012865561991930008; -0.0008768155239522457 0.0013163955882191658 0.01101277768611908; -0.0007291152141988277 -0.0002700862823985517 0.011967945843935013; 0.00027674774173647165 0.0004423916689120233 0.011827554553747177; 0.0019070407142862678 0.00034660950768738985 0.014278825372457504; -0.0010332897072657943 0.0006714542396366596 0.013652775436639786; -0.0012756853830069304 0.0010961282532662153 0.012964580208063126; 0.009466618299484253 0.004700560122728348 0.0030198246240615845; -0.13301527500152588 0.030186399817466736 -0.20482537150382996; 0.09846056997776031 0.016017120331525803 -0.11852021515369415; -0.030368760228157043 -0.0015378074022009969 -0.0811808854341507; -0.021656420081853867 0.02674195170402527 -0.07010544836521149; -0.023602284491062164 0.01619487628340721 -0.03330434858798981; 0.0401281863451004 0.034881435334682465 -0.06833923608064651; -0.02140778675675392 0.019207917153835297 -0.056403085589408875; -0.010039376094937325 0.0013257372193038464 -0.043678782880306244; 0.01559414342045784 0.004688833840191364 -0.043865106999874115; -0.0063918838277459145 0.004503638483583927 -0.028076378628611565; 0.010586285032331944 0.00034479075111448765 -0.029454894363880157; -0.022341685369610786 -0.030219798907637596 -0.07442212104797363; -0.03070184588432312 -0.05097828060388565 -0.07098779827356339; 0.05130781978368759 -0.04964553937315941 -0.08447205275297165; -0.023069487884640694 -0.017951853573322296 -0.054526980966329575; 0.030899133533239365 0.0236278735101223 0.0955629050731659; 0.03984958678483963 0.1656368523836136 0.23658812046051025; 0.2300306111574173 -0.4400758147239685 0.0875031054019928; 0.02171202003955841 -0.013368070125579834 0.04515450447797775; 0.04343410208821297 -0.024240251630544662 0.08099959790706635; 0.04157384857535362 -0.1479218453168869 0.15907923877239227; 0.016122043132781982 0.4014988839626312 -0.027010470628738403; 0.013943105936050415 0.019094686955213547 0.035436324775218964; -0.00757648516446352 0.008132033050060272 0.011038213968276978; 0.007473355159163475 0.02418733760714531 0.05213885009288788; -0.0023178975097835064 -0.015127148479223251 0.04364525154232979; 0.005475815385580063 -0.00174717977643013 0.032563768327236176; -0.007801387459039688 -0.007601013407111168 0.010181073099374771; 0.012632513418793678 -0.03156838193535805 0.04613495245575905; -0.011500207707285881 -0.011391788721084595 0.02842007949948311; 0.009056556969881058 -0.009181622415781021 0.02450650930404663; -0.2647881507873535 0.22865086793899536 -0.257122278213501; 1.8155717849731445 0.8893318176269531 0.6062695384025574; 0.2705777883529663 -0.710911750793457 0.2666618824005127; -2.1628193855285645 -0.8367903828620911 -0.5352879166603088; 0.20822179317474365 0.46663427352905273 0.20545196533203125; -0.21443867683410645 0.014617621898651123 -0.23116326332092285,-0.010386 0.022156 0.018376; 0.020275 0.0058 -0.026343; -0.01462 0.007179 -0.027092; 0.005479 0.023871 -0.011771; -0.007454 -0.020045 0.014125; 0.016852 -0.003665 -0.024019; -0.013347 -0.008325 -0.019361; 0.003977 -0.020855 -0.008936; -0.025253 0.026835 -0.003011; 0.023148 0.004297 0.005222; -0.022729 0.002085 0.00393; 0.024273 0.014071 0.007473; -0.021416 -0.027441 -0.00027; 0.019534 -0.005499 0.003775; -0.020865 -0.001193 -0.000994; 0.023833 -0.015662 0.013197; 0.101928 -0.000884 0.052794; -0.145531 0.024682 -0.579192; 0.047566 -0.010985 -0.145961; -0.056535 0.003873 -0.117685; 0.057996 -0.050741 0.002281; -0.029608 -0.021948 -0.061222; -0.040671 -0.049913 0.00172; -0.031193 0.040619 -0.028667; -0.038525 -0.001721 -0.023741; 0.024606 0.009018 -0.079687; 0.038535 -0.00304 -0.007306; -0.010438 0.00232 -0.039193; 0.066614 0.057057 0.007132; -0.021812 -0.004765 -0.087655; -0.065616 0.077188 0.032288; -0.026064 -0.047749 -0.027931; 0.092374 0.013252 0.101338; -0.213367 -0.117689 0.028395; 0.290788 -0.661426 -0.09148; 0.031002 -0.048668 -0.049872; 0.078659 -0.009982 0.10161; -0.035071 -0.032401 0.103912; 0.189077 0.585325 -0.186345; -0.011509 0.044012 -0.002092; 0.018373 -0.014062 0.035389; -0.016421 0.022869 0.043857; 0.021743 -0.0063 0.010974; -0.023442 -0.024302 0.053129; 0.013651 0.012038 0.035266; -0.028632 -0.050684 0.025211; 0.03819 -0.05297 -0.037242; -0.027726 0.030252 0.05067; -0.237318 0.188486 -0.224778; 2.307584 1.174732 1.168834; 0.212413 -0.54199 0.20487; -2.59251 -0.88372 -0.224655; 0.162839 0.339704 0.154312; -0.143249 0.006905 -0.143578
4,0.010638004168868065 0.0022556125186383724 -0.0008586347103118896; -0.008906818926334381 0.008562522009015083 -0.0034697726368904114; 0.006581918336451054 0.0007890393608249724 0.006364651024341583; -0.014299951493740082 -0.010642984881997108 -0.0038087069988250732; 0.016049593687057495 -0.0003936068678740412 0.006342634558677673; -0.006498289760202169 -0.0004628305323421955 0.019387803971767426; 0.001290438580326736 -0.0036349943839013577 0.017085842788219452; -0.019392680376768112 0.009928996674716473 -0.02376686781644821; 0.0035444675013422966 -0.0021365901920944452 0.018906205892562866; -0.0031831697560846806 -0.0005101622082293034 0.019170045852661133; -0.0016354694962501526 -0.00185153738129884 0.016789622604846954; -0.001801197067834437 -0.004270263947546482 0.011403463780879974; 0.0005930227926000953 0.001738860155455768 0.017163142561912537; -0.0015068638604134321 -0.008385217748582363 0.005531482398509979; 0.0054595270194113255 0.003781307488679886 0.021754488348960876; -0.00322708860039711 0.004079642239958048 0.014975421130657196; 0.24543504416942596 0.1715070903301239 -0.11826860904693604; -0.09021483361721039 0.2661357522010803 -0.3776921033859253; 0.45163190364837646 -0.17010915279388428 -0.7707028388977051; -0.8944970369338989 -0.2962997555732727 -1.8570829629898071; -0.3918478190898895 -0.06317368149757385 -0.3848245441913605; 0.5775437355041504 0.07283500581979752 -0.6203128099441528; 0.21063350141048431 0.223586767911911 -0.712486743927002; -0.38556569814682007 0.4919995069503784 -0.9997378587722778; -0.12174928933382034 0.009916989132761955 -0.5325554609298706; 0.1626526415348053 -0.05924449861049652 -0.6883924007415771; -0.13536247611045837 -0.13668274879455566 -0.8877004384994507; 0.14058946073055267 -0.05557108670473099 -0.7534507513046265; 0.14809124171733856 -0.08703628927469254 -0.3786243498325348; 0.007487761788070202 -0.18658119440078735 -0.6989779472351074; 0.1992790699005127 0.07630573958158493 -0.4613204598426819; -0.3539847731590271 -0.32119685411453247 -0.7550173997879028; 1.1264063119888306 -0.14214661717414856 1.4686822891235352; -0.7137210369110107 0.6211493015289307 -0.07236066460609436; 0.531792402267456 -0.05629894137382507 1.113651990890503; -0.965991735458374 -0.5161881446838379 0.20605842769145966; 2.7751145362854004 0.3256927728652954 1.765573263168335; -0.1280142217874527 -0.8982438445091248 0.808006763458252; -2.1419143676757812 0.03889881819486618 0.7105358242988586; -0.014071120880544186 0.4360593557357788 0.2763034701347351; 0.056577444076538086 -0.41270965337753296 0.2658136487007141; -0.11252348124980927 0.3792870044708252 0.8589104413986206; -0.1981668323278427 -0.44128793478012085 0.2662004828453064; -0.01661597192287445 -0.2600867748260498 0.7445505261421204; 0.1552845984697342 0.4308786988258362 0.4444201588630676; -0.13289006054401398 -0.26950275897979736 0.5218018889427185; -0.13604164123535156 0.4934791624546051 0.531113862991333; 0.19904825091362 0.3787004351615906 0.8495938777923584; 1.2037110328674316 -0.12607908248901367 -0.05542707443237305; -0.6628924608230591 0.08080732822418213 0.6015610694885254; -0.16455316543579102 -0.04085111618041992 -0.3107898235321045; -0.15191185474395752 0.019067347049713135 -0.18396997451782227; -0.21445035934448242 0.2527797222137451 0.31098151206970215; -0.048004865646362305 -0.22864532470703125 -0.26703429222106934,0.001174 -0.011598 0.027101; -0.018498 0.00017 -0.03764; 0.032303 -0.004649 0.03562; -0.019703 0.00129 -0.040567; -0.002538 0.016656 -0.003205; -0.008707 -0.010271 -0.003187; 0.025068 0.017908 -0.002792; -0.009844 0.002414 -0.043013; -0.006644 -0.000507 -0.014327; -0.006331 0.015021 -0.007517; 0.021897 -0.004897 -0.002016; -0.010989 -0.015287 0.003873; -0.007344 -0.004394 -0.021843; -0.00515 -0.006918 0.011802; 0.01921 -0.00512 -0.031012; -0.001326 0.009315 -0.011898; 0.244088 0.168054 -0.062032; -0.077307 0.264382 -0.318725; 0.396701 -0.161308 -0.718781; -0.858619 -0.413286 -1.903094; -0.377976 -0.103763 -0.317415; 0.546493 0.049405 -0.565176; 0.211312 0.182642 -0.694655; -0.357044 0.474556 -0.999932; -0.070132 0.020851 -0.520692; 0.101072 -0.048306 -0.662205; -0.125449 -0.136851 -0.842658; 0.137937 -0.060404 -0.719666; 0.14337 -0.058144 -0.343776; 0.00365 -0.160056 -0.686845; 0.180091 0.123608 -0.403632; -0.313283 -0.290625 -0.711449; 1.171068 -0.133494 1.473555; -0.735463 0.555128 -0.178109; 0.535038 -0.031123 1.126421; -0.958007 -0.501555 0.10284; 2.846768 0.460519 1.879743; -0.177202 -0.863968 0.699107; -2.258449 0.01597 0.69163; 0.027752 0.43535 0.150628; 0.063326 -0.462387 0.226731; -0.10469 0.308918 0.803566; -0.221547 -0.4656 0.244908; 0.010953 -0.328802 0.790453; 0.180142 0.463481 0.32764; -0.174324 -0.145077 0.625158; -0.081693 0.530141 0.504595; 0.197972 0.417622 0.875428; 0.981055 -0.184928 -0.304957; -0.551825 0.413466 0.736731; -0.136513 -0.019328 -0.131475; -0.220041 -0.188818 -0.061091; -0.181141 0.081133 0.13736; 0.040454 -0.175284 -0.108455
