Index,Predicted Forces,True Forces
0,-0.0012542870827019215 -0.008270839229226112 -0.005111582577228546; 0.007515151984989643 0.0020965435542166233 -0.017614342272281647; -0.008953515440225601 0.003504012478515506 0.007698900997638702; 0.0013953514862805605 -0.002407365944236517 0.004510857164859772; -0.0012366592418402433 0.006989660672843456 -0.0067282430827617645; 0.007121880538761616 -0.004362817853689194 -0.00436035543680191; -0.006951658520847559 -0.004041029140353203 0.01711774617433548; -0.00016126339323818684 0.0016004963545128703 0.003343351185321808; -0.00015307910507544875 -0.003000438679009676 0.007252771407365799; -0.001478002406656742 -0.0052622416988015175 0.009833268821239471; -0.0007060685311444104 -0.0015058834105730057 0.003994271159172058; 0.0022562402300536633 -0.003391445614397526 0.006096173077821732; -0.001227036351338029 0.0034548386465758085 0.007745314389467239; 0.0001546884886920452 0.007046084851026535 0.011728480458259583; -0.0017525360453873873 0.0020027952268719673 0.0051589347422122955; 0.00273118750192225 0.004180434159934521 0.007681015878915787; 0.018941521644592285 0.028952687978744507 -0.151875838637352; -0.012255333364009857 0.017820755019783974 0.029995601624250412; 0.02106756716966629 -0.0037927734665572643 -0.02940664440393448; -0.11107613146305084 -0.002417410723865032 -0.09763745963573456; -0.014019472524523735 0.06354643404483795 -0.08151808381080627; -0.0065851714462041855 0.002661021426320076 -0.03827989846467972; 0.02670706808567047 0.014278370887041092 -0.04125078022480011; -0.02314506098628044 0.014173407107591629 -0.03891102224588394; -0.009685341268777847 0.003369592595845461 -0.02706349641084671; 0.015030108392238617 0.006547318305820227 -0.028514737263321877; -0.007010854315012693 0.0011037869844585657 -0.023425446823239326; 0.011608770117163658 0.0017016086494550109 -0.023747583851218224; -0.039363861083984375 -0.10069728642702103 -0.12245415151119232; 0.016269780695438385 -0.016825448721647263 -0.024135904386639595; 0.020348355174064636 -0.01228507049381733 -0.02417127415537834; -0.016815340146422386 -0.006822528317570686 -0.028378259390592575; -0.06679709255695343 -0.051260806620121 0.20193234086036682; 0.1238507479429245 -0.02466636896133423 0.12064482271671295; 0.09331979602575302 -0.052960462868213654 -0.006196603178977966; -0.042439043521881104 -0.01329031866043806 0.008798971772193909; -0.04054027795791626 0.08194545656442642 0.21857157349586487; 0.04863917827606201 0.10748377442359924 -0.0883156955242157; 0.01752486079931259 0.08031023293733597 0.023970305919647217; -0.03222936391830444 0.0038945432752370834 0.009687822312116623; -0.004051102325320244 -0.0031992243602871895 0.009415417909622192; 0.0056366040371358395 0.018337825313210487 0.07082509994506836; 0.01510287169367075 0.010400773957371712 0.021155521273612976; -0.01336956862360239 -0.0027512889355421066 0.03551838919520378; -0.0002558929845690727 0.009954185225069523 0.017375022172927856; 0.012495535425841808 -0.05675757676362991 0.05914581939578056; 0.0021572858095169067 0.01026047021150589 0.04296114295721054; -0.014357048086822033 0.0033919252455234528 0.040765780955553055; 0.7700027227401733 0.722571074962616 -0.4877278208732605; -0.7976123094558716 -0.25337857007980347 0.583753228187561; 0.22502285242080688 -0.04295722022652626 0.1655551791191101; 0.04827263951301575 -0.11391448974609375 -0.22458532452583313; -0.099170982837677 -0.4507126212120056 -0.04356282949447632; -0.13851967453956604 0.007351472973823547 -0.0872596800327301,-0.011474 0.000945 0.035795; -0.000566 -0.004374 0.032602; 0.01698 0.007783 0.020239; -0.008079 0.015188 -0.003267; -0.009871 -0.006005 0.035195; -0.006021 0.001396 0.031827; 0.013047 -0.017988 0.024411; -0.001503 -0.022846 0.004521; 0.01594 0.020337 0.011972; -0.018489 0.023885 0.01756; 0.002745 0.018447 0.016624; 2.2e-05 0.002291 0.030327; 0.017559 -0.020183 0.010235; -0.011473 -0.024334 0.009018; -9.4e-05 -0.00963 0.020042; -0.00351 0.002813 0.021931; 0.107573 0.015802 -0.350204; -0.081015 0.003881 -0.025013; 0.043732 0.006733 -0.095318; -0.140314 0.000974 -0.190556; -0.012942 0.06969 -0.117971; -0.05096 -0.041492 0.001582; 0.030981 0.010299 -0.059502; 0.016081 -0.035722 -0.014464; -0.001905 0.001049 -0.059204; 0.013894 0.001671 -0.056711; 0.004418 0.013948 -0.039774; -0.005995 0.000704 -0.041318; 0.001563 -0.084832 -0.14547; -0.066308 0.037393 -0.013824; 0.035919 -0.035449 -0.078208; 0.013915 0.033401 -0.012362; -0.142761 -0.194788 0.184257; -0.038238 0.026749 -0.077199; 0.075081 -0.124276 -0.151915; -0.04387 -0.022696 -0.030379; -0.006639 0.025618 0.219389; 0.031667 0.016674 -0.130519; -0.029055 0.036396 0.056482; -0.015231 0.010513 -0.038424; 0.009947 -0.010937 -0.001257; -0.005863 0.007879 0.046042; -0.030784 -0.002977 0.022979; 0.028627 -0.016329 0.041603; -0.004829 -0.004774 -0.010417; 0.007015 -0.018246 0.051947; -0.032167 0.05249 0.069923; 0.024637 0.029772 0.051151; 0.655726 0.525076 -0.497963; -0.217859 -0.250987 1.305023; 0.326538 0.206656 0.256897; -0.272786 0.145539 -0.300645; -0.030611 -0.439785 0.10179; -0.192394 0.016657 -0.18948
1,0.006034682504832745 0.001330411760136485 0.01152302697300911; 0.008564278483390808 0.006117615383118391 -0.018476665019989014; -0.006531988270580769 0.009376393631100655 0.018459755927324295; -0.007318269461393356 0.0013331775553524494 0.008806362748146057; 0.00578653160482645 -0.0013910172274336219 0.011443022638559341; 0.009956449270248413 -0.006230577826499939 -0.017963461577892303; -0.00620765658095479 -0.007981384173035622 0.02040170505642891; -0.008796981535851955 -0.0011049073655158281 0.010114707052707672; 0.0014286873629316688 -0.0015586751978844404 0.0029343031346797943; 0.00073678616899997 -0.005988644436001778 0.008465062826871872; -0.0018170452676713467 -0.010195872746407986 0.01248549297451973; -0.00040090555557981133 -0.0015488957287743688 0.0029847249388694763; 0.0014390720752999187 0.00160171277821064 0.002859223634004593; 0.0007403275812976062 0.006058552768081427 0.008688263595104218; -0.001888335682451725 0.008776830509305 0.010905299335718155; -0.00034695290378294885 0.0013079987838864326 0.0028496980667114258; 0.05160249024629593 0.002061608247458935 0.04538758099079132; -0.08170955628156662 -0.007146862801164389 -0.07630166411399841; 0.058298029005527496 -0.007521048188209534 -0.06818374991416931; -0.06311056017875671 -8.563813753426075e-05 -0.05154390633106232; 0.0011097360402345657 0.007865789346396923 -0.03676919639110565; -0.038347166031599045 0.01063518226146698 -0.05566464737057686; 0.05497628077864647 0.037636592984199524 -0.08474144339561462; -0.034152865409851074 0.012352332472801208 -0.04072016477584839; -0.010227058082818985 0.0005067570600658655 -0.03894048556685448; 0.015710854902863503 -0.0012106260983273387 -0.03183877095580101; -0.0041078547947108746 -0.0021542320027947426 -0.01987597346305847; 0.008494974114000797 -0.00020322883210610598 -0.028529979288578033; -0.004530428908765316 -0.012531276792287827 -0.04538629576563835; -0.03296850621700287 -0.00512520968914032 -0.04867463558912277; 0.04825455695390701 -0.029265454038977623 -0.0739966630935669; -0.032562240958213806 -0.012016880325973034 -0.040862075984478; 0.045293018221855164 0.010918676853179932 0.11206185817718506; -0.08373194932937622 -0.042942196130752563 -0.14735642075538635; 0.12860465049743652 -0.07404842972755432 0.04996958374977112; -0.025716684758663177 0.007233485579490662 0.041140634566545486; 0.03415969759225845 -0.007998034358024597 0.1027347669005394; -0.09876151382923126 0.051312386989593506 -0.1545882225036621; 0.11750934273004532 0.06065540015697479 0.11160223186016083; -0.024940431118011475 -0.0007236860692501068 0.04774339124560356; -0.024708986282348633 0.022949080914258957 0.01965891569852829; -0.0004045255482196808 0.013493005186319351 0.05012871325016022; 0.01683466136455536 0.014315761625766754 0.05825376138091087; 0.0003656325861811638 -0.013212623074650764 0.03568759560585022; -0.02368907816708088 -0.02184496819972992 0.019557952880859375; -0.0023440271615982056 -0.012737875804305077 0.05265483632683754; 0.013693220913410187 -0.0218174010515213 0.045870568603277206; 0.004009664058685303 0.009336031042039394 0.03525635600090027; 1.150050163269043 0.021947039291262627 0.6810340881347656; 1.5668442249298096 0.08238424360752106 1.3251333236694336; -0.8799465894699097 0.5601272583007812 -0.08439898490905762; 0.5253991484642029 0.04860301688313484 -0.13152432441711426; -1.567825198173523 -0.06822852790355682 -1.5823699235916138; -0.8088036179542542 -0.6334228515625 -0.08808869123458862,-0.011486 0.012264 0.026808; -0.000455 0.00671 0.00829; 0.006275 0.028644 -0.000595; 0.00088 0.038612 0.000551; -0.012234 -0.011637 0.02607; 0.000924 -0.006877 0.010228; 0.005185 -0.027396 -0.000546; 0.000785 -0.037626 0.002406; 0.014129 0.011877 0.005721; 0.006751 0.017966 0.012279; -0.016619 0.012331 0.004949; -0.002008 0.018266 0.025774; 0.012995 -0.01317 0.00241; 0.006187 -0.018797 0.017502; -0.015821 -0.014505 0.008074; -0.001369 -0.019516 0.028376; -0.00084 0.006847 -0.054915; -0.057921 -0.00075 -0.192645; 0.042183 0.003991 -0.113003; -0.031814 0.003428 -0.098997; 0.037314 -0.002331 -0.042855; -0.049166 -0.006753 -0.047116; -0.00625 -0.01057 -0.032446; -0.014093 0.011308 -0.045901; -0.00952 0.004688 -0.040126; 0.016731 0.001203 -0.064553; -0.021891 0.00502 -0.024499; 0.016871 -0.002793 -0.03526; 0.03039 -0.012216 -0.053005; -0.05308 0.008095 -0.033909; 0.001077 0.000205 -0.039059; -0.011542 -0.013128 -0.040705; 0.070227 -0.001882 0.131346; -0.001837 0.405236 0.185583; -0.039059 0.053012 0.338247; 0.001293 0.009059 -0.031388; 0.065393 0.004131 0.124486; 0.042839 -0.426906 0.204168; -0.076748 -0.06954 0.379046; -0.00116 -0.00438 -0.030691; 0.029782 -0.013818 0.026488; -0.014951 -0.001579 0.006524; -0.016564 -0.014603 0.008275; -0.002815 -0.062866 0.040752; 0.02983 0.011716 0.024993; -0.008856 0.000497 0.007333; -0.022096 0.02157 0.014084; -0.00304 0.058892 0.041721; 1.98315 0.13509 0.686405; 2.229524 0.141983 1.007255; -1.139897 0.117434 -0.182854; 0.098367 -0.00322 0.469525; -1.984333 -0.08855 -2.479907; -1.121618 -0.264667 -0.19069
2,0.01210033055394888 0.002247301395982504 0.019627857953310013; 0.004623728338629007 0.010247879661619663 -0.02372629940509796; -0.012869275175035 0.004384434781968594 0.022368397563695908; -0.00267047225497663 0.00025577686028555036 0.0014697201550006866; 0.008729520253837109 -0.0027993707917630672 0.015204239636659622; 0.003981454763561487 -0.01371124479919672 -0.02723070979118347; -0.009829140268266201 -0.0054669808596372604 0.015289753675460815; -0.0017782924696803093 -0.00021890539210289717 0.0009808391332626343; 0.0013229368487372994 -0.001013907603919506 0.0023211687803268433; 0.0006376538658514619 -0.006341001018881798 0.010038960725069046; -0.0016806010389700532 -0.0030891087371855974 0.004755403846502304; -0.0003619291528593749 -0.00085067143663764 0.0021886974573135376; 0.0017693769186735153 0.0015150894178077579 0.0026244670152664185; 0.0002957929391413927 0.009964024648070335 0.01351403072476387; -0.0019466272788122296 0.004131787456572056 0.0056447237730026245; -0.00021700674551539123 0.0007961607770994306 0.0019201934337615967; -0.006932169198989868 0.018468208611011505 -0.007218912243843079; -0.013169076293706894 0.019101522862911224 -0.06508125364780426; 0.007334314286708832 -0.00011155649553984404 -0.04648377746343613; -0.032683178782463074 -0.0036837980151176453 -0.05448631942272186; -0.011730946600437164 0.012145206332206726 -0.0517796128988266; -0.003249252215027809 -0.008184432983398438 -0.02371545322239399; 0.026319056749343872 0.020610690116882324 -0.05436201021075249; -0.023259203881025314 0.014682726934552193 -0.04647371917963028; -0.002096768468618393 0.00396806001663208 -0.030149415135383606; 0.008525639772415161 0.0031049640383571386 -0.025218714028596878; -0.004614628851413727 -0.00018988735973834991 -0.024289671331644058; 0.008132223039865494 -9.317939111497253e-05 -0.030841058120131493; -0.043488383293151855 -0.037750471383333206 -0.08996105939149857; 0.022121023386716843 -0.02358286827802658 -0.07633209973573685; 0.01995020918548107 -0.016783438622951508 -0.04998902976512909; -0.015956468880176544 -0.010853015817701817 -0.04017940163612366; -0.07458549737930298 -0.009469494223594666 0.07231840491294861; 0.01649796962738037 -0.03438997268676758 0.09052407741546631; 0.029508396983146667 -0.026567675173282623 0.14386752247810364; -0.0057478006929159164 -0.019167102873325348 -9.362399578094482e-05; -0.029516756534576416 0.006665050983428955 0.07589937746524811; -0.07918719947338104 0.17305251955986023 -0.1646072268486023; 0.058152467012405396 0.04734917730093002 0.10479256510734558; -0.022406915202736855 0.01713777706027031 0.008302651345729828; -0.02671731263399124 0.026180360466241837 0.024555958807468414; 0.003793291514739394 0.02074355073273182 0.06438558548688889; 0.012256763875484467 0.009569337591528893 0.03398086875677109; -0.0013129822909832 -0.008312465623021126 0.03737126290798187; -0.02767501026391983 -0.0242043174803257 0.018971219658851624; 0.008031620644032955 -0.06096860021352768 0.0814163088798523; 0.00552886538207531 0.0038603991270065308 0.047681961208581924; -0.002047804184257984 0.010947974398732185 0.036528293043375015; -0.6236971616744995 -0.11639463901519775 1.639365315437317; 0.9670380353927612 0.2942024767398834 -2.0937752723693848; -0.5222381353378296 0.30726325511932373 -0.19842875003814697; 0.334445059299469 0.14828765392303467 -0.3467293381690979; 0.648015022277832 -0.3873685598373413 -0.07563057541847229; -0.6054447889328003 -0.3693169355392456 1.0488736629486084,-0.005469 0.01356 0.005585; 0.006297 0.017964 0.006797; -0.009118 0.002836 0.000739; 0.005535 0.012404 0.019968; -0.000758 -0.010736 -0.003905; 0.002487 -0.011995 0.006784; -0.006819 -0.000618 -0.000485; 0.006636 -0.011013 0.024186; -0.011292 0.006792 0.013137; 0.007814 0.007499 0.012634; -0.007406 0.009979 0.019818; 0.012664 0.020306 0.001964; -0.010677 -0.012293 0.029946; 0.014822 -0.013023 0.018411; -0.01297 -0.008785 0.010346; 0.007506 -0.021158 0.015991; 0.033391 0.000364 -0.064548; -0.063854 0.005986 -0.154176; 0.033243 0.005505 -0.076104; -0.049412 0.001753 -0.091606; 0.052324 -0.058895 -0.013694; -0.053477 -0.035631 -0.030918; 0.040458 0.017732 -0.06242; -0.052933 0.030144 -0.048509; -0.031539 -0.005515 -0.052729; 0.012583 0.000613 -0.06795; 0.003742 -0.01407 -0.016451; 0.022534 0.011073 -0.039058; 0.078931 0.072277 0.028735; -0.051823 0.029589 -0.041917; 0.012405 -0.006915 -0.032607; -0.048701 -0.043067 -0.059659; -0.01515 -0.008517 0.100936; 0.096758 0.028024 0.041737; 0.037465 -0.032828 0.14948; -0.020021 -0.023039 -0.003051; 0.002583 0.014111 0.081756; -0.027689 -0.035885 -0.016749; 0.057789 0.114317 0.057739; -0.020086 0.025605 0.003028; 0.017469 -0.010824 0.013238; 0.000346 0.009441 0.026946; 0.007855 -0.005859 0.031523; -0.020447 -0.028406 0.04258; 0.016252 0.00994 0.020134; -0.011119 -0.046251 0.006859; 0.023294 -0.020977 0.004831; -0.021005 0.028905 0.044642; -1.458726 -0.615989 3.357383; 0.820861 0.037027 -3.524717; -0.049715 1.343108 -0.013639; 0.407516 -0.039552 -0.288056; 1.170916 0.617393 0.201603; -0.952267 -1.372408 0.303494
3,0.009623958729207516 0.002836450934410095 0.01738879457116127; 0.011898946948349476 0.008600154891610146 -0.01296968013048172; -0.0050016772001981735 0.00862287450581789 -0.01963529735803604; -0.015820151194930077 0.0065909516997635365 0.01823604106903076; 0.00853204820305109 -0.0033416198566555977 0.01689852774143219; 0.010326842777431011 -0.010028515011072159 -0.004050314426422119; -0.0035446686670184135 -0.01027538999915123 -0.01823507249355316; -0.014638755470514297 -0.006061778869479895 0.016351308673620224; 0.0007438954198732972 -0.0005138095002621412 0.0017911046743392944; 0.004593526478856802 -0.01039640512317419 0.014478214085102081; -0.0022264309227466583 -0.011347735300660133 0.016268420964479446; -0.0031703105196356773 -0.004411551170051098 0.007476981729269028; 0.0013612047769129276 0.0009960769675672054 0.0024917498230934143; 0.004605368711054325 0.011963389813899994 0.01621400937438011; -0.003228238085284829 0.012993421405553818 0.01846059039235115; -0.002797282999381423 0.0038697191048413515 0.006837725639343262; 0.04140655696392059 0.0007391343824565411 0.0007430948317050934; -0.11223897337913513 0.012773103080689907 -0.3178950250148773; 0.09320393204689026 -0.0017979270778596401 -0.14616984128952026; -0.059356920421123505 -0.0030772718600928783 -0.04981359839439392; -0.015316618606448174 0.02219679206609726 -0.06925776600837708; -0.01788402535021305 -0.010817376896739006 -0.037184033542871475; 0.031618632376194 0.012216174043715 -0.05911324918270111; -0.02914474904537201 0.013322623446583748 -0.04409024119377136; -0.008457514457404613 0.002880020532757044 -0.03701771795749664; 0.01975451409816742 0.0035171369090676308 -0.0195415448397398; -0.012592061422765255 -0.0002989493077620864 -0.013252909295260906; 0.011193646118044853 -0.0004616882652044296 -0.03245823085308075; -0.008609538897871971 -0.021558202803134918 -0.06512170284986496; -0.019937636330723763 -0.031158842146396637 -0.08516260981559753; 0.0268622487783432 -0.004153387621045113 -0.05092017725110054; -0.029670245945453644 -0.009703630581498146 -0.03916297107934952; 0.03185861185193062 0.01698012836277485 0.10232121497392654; 0.12246626615524292 0.22724689543247223 0.33623743057250977; 0.2317734658718109 -0.48115214705467224 -0.00532454252243042; 0.042479708790779114 -0.030036792159080505 -0.0018816366791725159; 0.03231862187385559 -0.011288724839687347 0.09235616773366928; 0.06307195127010345 -0.16795438528060913 0.22402609884738922; -0.011151477694511414 0.3303091526031494 0.058200329542160034; 0.03866580128669739 0.027394387871026993 0.003469891846179962; -0.018505558371543884 0.020307879894971848 0.01885981485247612; -0.0024409666657447815 0.038660015910863876 0.06250936537981033; 0.004485183395445347 0.02037978358566761 0.014475144445896149; 0.018587626516819 0.007932661101222038 0.0468723401427269; -0.024397913366556168 -0.026949796825647354 0.018899083137512207; -0.007779672741889954 -0.05083706974983215 0.052121490240097046; 0.008523277938365936 -0.04196380451321602 0.019497372210025787; 0.03297041356563568 -0.02303210087120533 0.0385613739490509; -0.22257038950920105 0.1875585913658142 -0.2112041413784027; 1.6563901901245117 0.8994634747505188 0.3013368844985962; 0.21405646204948425 -0.5542841553688049 0.2092389464378357; -2.1310648918151855 -0.7393698692321777 -0.4022369384765625; 0.16446200013160706 0.35726475715637207 0.16052627563476562; -0.15628820657730103 0.008657053112983704 -0.1714465320110321,-0.010386 0.022156 0.018376; 0.020275 0.0058 -0.026343; -0.01462 0.007179 -0.027092; 0.005479 0.023871 -0.011771; -0.007454 -0.020045 0.014125; 0.016852 -0.003665 -0.024019; -0.013347 -0.008325 -0.019361; 0.003977 -0.020855 -0.008936; -0.025253 0.026835 -0.003011; 0.023148 0.004297 0.005222; -0.022729 0.002085 0.00393; 0.024273 0.014071 0.007473; -0.021416 -0.027441 -0.00027; 0.019534 -0.005499 0.003775; -0.020865 -0.001193 -0.000994; 0.023833 -0.015662 0.013197; 0.101928 -0.000884 0.052794; -0.145531 0.024682 -0.579192; 0.047566 -0.010985 -0.145961; -0.056535 0.003873 -0.117685; 0.057996 -0.050741 0.002281; -0.029608 -0.021948 -0.061222; -0.040671 -0.049913 0.00172; -0.031193 0.040619 -0.028667; -0.038525 -0.001721 -0.023741; 0.024606 0.009018 -0.079687; 0.038535 -0.00304 -0.007306; -0.010438 0.00232 -0.039193; 0.066614 0.057057 0.007132; -0.021812 -0.004765 -0.087655; -0.065616 0.077188 0.032288; -0.026064 -0.047749 -0.027931; 0.092374 0.013252 0.101338; -0.213367 -0.117689 0.028395; 0.290788 -0.661426 -0.09148; 0.031002 -0.048668 -0.049872; 0.078659 -0.009982 0.10161; -0.035071 -0.032401 0.103912; 0.189077 0.585325 -0.186345; -0.011509 0.044012 -0.002092; 0.018373 -0.014062 0.035389; -0.016421 0.022869 0.043857; 0.021743 -0.0063 0.010974; -0.023442 -0.024302 0.053129; 0.013651 0.012038 0.035266; -0.028632 -0.050684 0.025211; 0.03819 -0.05297 -0.037242; -0.027726 0.030252 0.05067; -0.237318 0.188486 -0.224778; 2.307584 1.174732 1.168834; 0.212413 -0.54199 0.20487; -2.59251 -0.88372 -0.224655; 0.162839 0.339704 0.154312; -0.143249 0.006905 -0.143578
4,0.016002941876649857 -0.013568250462412834 0.04067535698413849; -0.010238575749099255 -0.0003017133567482233 -0.0381951779127121; -0.00011279899626970291 -0.005341928917914629 0.03624795004725456; -0.017903339117765427 -0.0039051249623298645 -0.04763489216566086; 0.011915232054889202 0.01109126303344965 -0.009687736630439758; -0.0006400108686648309 -0.01357310451567173 0.012835852801799774; -0.003016261849552393 0.008063430897891521 -0.02236843854188919; -0.024445202201604843 0.0017541535198688507 -0.10608556121587753; 0.004576368257403374 0.003052546177059412 -0.0160110741853714; 0.0004621051484718919 0.009545429609715939 0.01020164042711258; -0.003257566597312689 -0.003719927277415991 -0.01993808150291443; 2.6371213607490063e-05 -0.011267283000051975 0.004653677344322205; 0.010455158539116383 -0.004355274140834808 -0.013905413448810577; -0.0050280774012207985 0.01061770785599947 0.010537303984165192; -0.006944191176444292 9.939656592905521e-05 -0.0060637518763542175; -0.000429691921453923 0.012714145705103874 0.013006903231143951; 0.20920562744140625 0.19033804535865784 -0.11176452785730362; -0.07763776183128357 0.23575390875339508 -0.3580304980278015; 0.4220653176307678 -0.18567900359630585 -0.7920210957527161; -0.8664876222610474 -0.2768148183822632 -1.8455748558044434; -0.4185195565223694 -0.05100983753800392 -0.384262353181839; 0.6057104468345642 0.09052152931690216 -0.6456500887870789; 0.18608923256397247 0.23487690091133118 -0.7507261037826538; -0.372234046459198 0.4832620620727539 -1.036501169204712; -0.1004534661769867 0.03914567455649376 -0.5135945677757263; 0.1437271237373352 -0.025337055325508118 -0.6709250211715698; -0.14045925438404083 -0.1217188835144043 -0.8995674848556519; 0.14806798100471497 -0.046606361865997314 -0.7690889835357666; 0.18574589490890503 -0.1068980023264885 -0.36693596839904785; -0.03340589627623558 -0.1762930452823639 -0.648098886013031; 0.16729643940925598 0.059312786906957626 -0.48336896300315857; -0.33259767293930054 -0.32701218128204346 -0.764277458190918; 1.2263994216918945 -0.11660979688167572 1.554704189300537; -0.7327768206596375 0.5769197940826416 -0.10229015350341797; 0.5176864862442017 -0.05444689840078354 1.180604100227356; -1.04372239112854 -0.5047333240509033 0.19558116793632507; 2.9627294540405273 0.24028486013412476 1.8566161394119263; -0.07792459428310394 -0.9853037595748901 0.9208212494850159; -2.3256194591522217 0.017508327960968018 0.7872695922851562; 0.003648962825536728 0.4980412423610687 0.2191847264766693; 0.041038304567337036 -0.4930937886238098 0.26188457012176514; -0.14869999885559082 0.389443576335907 0.8802280426025391; -0.21288353204727173 -0.485632061958313 0.26739177107810974; -0.0028986195102334023 -0.3107926845550537 0.8172393441200256; 0.18203780055046082 0.5273040533065796 0.4209195375442505; -0.11815672367811203 -0.23846620321273804 0.5194700360298157; -0.12431952357292175 0.5915486216545105 0.505129337310791; 0.21539217233657837 0.3751067519187927 0.9121740460395813; 1.311341643333435 -0.25911760330200195 -0.2119477540254593; -0.7287886142730713 0.17641913890838623 0.753629207611084; -0.2614336311817169 -0.08837282657623291 -0.3251914978027344; -0.21550267934799194 0.05413879454135895 -0.24502527713775635; -0.13450002670288086 0.31922537088394165 0.29903197288513184; -0.030582785606384277 -0.2461186647415161 -0.2753053903579712,0.001174 -0.011598 0.027101; -0.018498 0.00017 -0.03764; 0.032303 -0.004649 0.03562; -0.019703 0.00129 -0.040567; -0.002538 0.016656 -0.003205; -0.008707 -0.010271 -0.003187; 0.025068 0.017908 -0.002792; -0.009844 0.002414 -0.043013; -0.006644 -0.000507 -0.014327; -0.006331 0.015021 -0.007517; 0.021897 -0.004897 -0.002016; -0.010989 -0.015287 0.003873; -0.007344 -0.004394 -0.021843; -0.00515 -0.006918 0.011802; 0.01921 -0.00512 -0.031012; -0.001326 0.009315 -0.011898; 0.244088 0.168054 -0.062032; -0.077307 0.264382 -0.318725; 0.396701 -0.161308 -0.718781; -0.858619 -0.413286 -1.903094; -0.377976 -0.103763 -0.317415; 0.546493 0.049405 -0.565176; 0.211312 0.182642 -0.694655; -0.357044 0.474556 -0.999932; -0.070132 0.020851 -0.520692; 0.101072 -0.048306 -0.662205; -0.125449 -0.136851 -0.842658; 0.137937 -0.060404 -0.719666; 0.14337 -0.058144 -0.343776; 0.00365 -0.160056 -0.686845; 0.180091 0.123608 -0.403632; -0.313283 -0.290625 -0.711449; 1.171068 -0.133494 1.473555; -0.735463 0.555128 -0.178109; 0.535038 -0.031123 1.126421; -0.958007 -0.501555 0.10284; 2.846768 0.460519 1.879743; -0.177202 -0.863968 0.699107; -2.258449 0.01597 0.69163; 0.027752 0.43535 0.150628; 0.063326 -0.462387 0.226731; -0.10469 0.308918 0.803566; -0.221547 -0.4656 0.244908; 0.010953 -0.328802 0.790453; 0.180142 0.463481 0.32764; -0.174324 -0.145077 0.625158; -0.081693 0.530141 0.504595; 0.197972 0.417622 0.875428; 0.981055 -0.184928 -0.304957; -0.551825 0.413466 0.736731; -0.136513 -0.019328 -0.131475; -0.220041 -0.188818 -0.061091; -0.181141 0.081133 0.13736; 0.040454 -0.175284 -0.108455
